spotify_id,song_name,artist_name,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
4ToSegPTNl2894LRte8ice,Equivocada - Live Version,Thalia,62,244440,0.396,0.575,0,-6.793,1,0.0767,0.508,0.0,0.961,0.322,151.895,4
2yGNkkwU2iT0doFxkxhcXH,Tengo Que Colgar,Banda MS de Sergio Lizárraga,68,248120,0.779,0.445,7,-5.59,1,0.0329,0.111,5.44e-06,0.0992,0.642,126.007,4
5rzKf4kvAXeMewlN4jeATD,Sandese Aate Hai,Sonu Nigam,59,632960,0.459,0.837,9,-9.168,1,0.0592,0.685,0.0,0.173,0.729,88.942,4
6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,88,289533,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,3
74n5d5M21JnC4WJ6gdkggK,Propaganda - Ao Vivo,Jorge & Mateus,70,141935,0.614,0.782,2,-4.603,1,0.0605,0.381,0.0,0.399,0.77,167.95,4
1vvNmPOiUuyCbgWmtc6yfm,My Way,Calvin Harris,80,219160,0.818,0.913,4,-3.06,0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,4
3KeMulXbLDJBQdY5PZbGEh,Param Sundari,A.R. Rahman,71,200219,0.815,0.761,4,-7.162,0,0.144,0.192,0.0,0.0272,0.82,121.999,4
0PG9fbaaHFHfre2gUVo7AN,Please Me,Cardi B,78,200890,0.747,0.57,1,-6.711,1,0.081,0.0642,0.0,0.0832,0.65,133.992,4
3VK8copXwqvAueMPhnBe6K,Siempre Te Voy A Querer,Calibre 50,70,234360,0.775,0.452,0,-4.243,1,0.0311,0.58,0.0,0.17,0.606,129.941,3
1O18MtSAMUk7JfAVB8gGzs,Háblame De Ti,Banda MS de Sergio Lizárraga,77,190773,0.781,0.553,5,-4.598,1,0.0454,0.622,1.61e-06,0.0832,0.832,145.06,3
5EYZZvmNAH5VZCwuzYJqoA,Chand Sifarish,Jatin-Lalit,72,275931,0.829,0.665,2,-8.128,1,0.0868,0.242,1.75e-05,0.123,0.861,122.043,4
1aPl8QT8gtcPmOwpMH2Fyj,Atrasadinha - Live,Felipe Araújo,50,172767,0.676,0.844,7,-3.396,1,0.109,0.498,0.0,0.866,0.716,159.969,4
2XVilv6s9GETnw9PG4T9Mz,El Préstamo,Maluma,64,219600,0.74,0.74,5,-3.647,0,0.0686,0.205,0.0,0.107,0.717,93.95,4
37F0uwRSrdzkBiuj0D5UHI,Reminder,The Weeknd,88,218880,0.706,0.505,8,-6.923,1,0.193,0.142,0.0,0.164,0.388,160.053,4
4NUt1fcnO9aQAELBgXq3Kr,Me Dediqué a Perderte,Alejandro Fernández,79,231773,0.642,0.442,8,-9.115,1,0.074,0.491,1.58e-06,0.102,0.465,148.01,4
0PQySLQIY1UmBPDDP1SZhG,Amiga mía,Alejandro Sanz,36,290973,0.629,0.703,2,-4.875,1,0.0504,0.519,0.0,0.11,0.402,144.016,4
0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,80,190476,0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971,4
4E6RdcCWMiHTu7zy1VTNDo,Todo Mundo Vai Sofrer - Ao Vivo,Marília Mendonça,67,154661,0.621,0.743,3,-3.864,1,0.0738,0.281,0.0,0.411,0.581,111.454,4
0RXnXOh54K7pzfx02TCyuX,Na Hora Da Raiva - Ao Vivo,Henrique & Juliano,61,174118,0.556,0.874,0,-2.651,1,0.0497,0.316,4.55e-06,0.753,0.48,117.849,4
6GDIW3Le2tM0hMWD3pvefH,ถ้าเธอรักใครคนหนึ่ง OST.บุพเพสันนิวาส 2,Ink Waruntorn,55,246435,0.229,0.46,3,-9.077,1,0.0319,0.681,0.00104,0.182,0.333,71.499,4
7tMm2p8yiDvv0yz21OLcmi,HIGH - Jonz Brytiago,Dominio,47,189400,0.805,0.595,7,-6.955,1,0.213,0.593,0.0,0.0811,0.668,74.994,4
5BKKKNwrebowaMoUdBaNby,Tu Aake Dekhle,King,78,270000,0.72,0.681,11,-8.042,1,0.0941,0.375,0.0,0.17,0.13,95.949,4
74sb4Gib0cL3TQeCjYF8vh,Lay Me Down,Sam Smith,73,253208,0.417,0.332,4,-9.482,1,0.0494,0.773,1.95e-05,0.109,0.172,119.156,4
7fODjB7BrQTGqh0hogW6XD,Que Mas Pues - Remix,Sech,71,305962,0.647,0.661,11,-5.027,1,0.2,0.121,2.27e-06,0.12,0.811,113.358,5
1nInOsHbtotAmEOQhtvnzP,Stronger (What Doesn't Kill You),Kelly Clarkson,78,221947,0.562,0.939,0,-4.282,1,0.0475,0.046,0.0,0.112,0.684,116.044,4
6DRGwsUFQrNerxRexK7KMB,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello),Pitbull,65,194880,0.694,0.957,9,-3.115,0,0.171,0.0243,3.4e-06,0.108,0.505,106.002,4
1QZRCi2Z1DQQaR6bGAzhtN,Love Dose,Yo Yo Honey Singh,76,224444,0.843,0.768,11,-4.554,0,0.117,0.256,0.0,0.614,0.662,139.998,4
0FHNqVPxu14WivXR4Y2hFr,Creo en Ti,Reik,61,163333,0.584,0.268,3,-9.54,1,0.0258,0.857,0.0,0.142,0.441,85.949,4
1nAGuIZXz6vb8XW0xiMqic,Papi,Jennifer Lopez,60,223493,0.705,0.805,4,-4.887,0,0.0595,0.134,0.000139,0.367,0.887,120.022,4
0DiWol3AO6WpXZgp0goxAV,One More Time,Daft Punk,78,320357,0.613,0.697,2,-8.618,1,0.133,0.0194,0.0,0.332,0.476,122.746,4
2mFG5xZ9Uz9v4ks0QnwK5i,"Circle of Life - From ""The Lion King"" Soundtrack",Carmen Twillie,39,239067,0.315,0.391,10,-16.064,1,0.0407,0.0641,0.0,0.292,0.553,83.16,4
5i7fZq3chLyCHo3VeB6goD,First of the Year (Equinox),Skrillex,66,261517,0.429,0.948,5,-3.657,0,0.227,0.00711,0.0148,0.0812,0.55,115.785,3
5RxiIuENeUT7hWmDPKBzD1,Circle of Life (From 'the Lion King') [Originally Performed by Carmen Twillie & Lebo M] - Karaoke Instrumental Version,Hit The Button Karaoke,3,239971,0.23,0.536,10,-10.943,1,0.0339,0.241,0.949,0.108,0.215,167.529,4
0ErK6K0kYr0Ow2RkPMhmMs,Shout Out to My Ex,Little Mix,75,246240,0.773,0.747,5,-4.061,1,0.0885,0.0242,8.99e-06,0.109,0.801,126.014,4
3sP3c86WFjOzHHnbhhZcLA,Give Your Heart a Break,Demi Lovato,73,205347,0.651,0.695,6,-3.218,1,0.0487,0.23,0.0,0.144,0.569,123.008,4
3NsgELeQcsGaOlIW5EvpaS,Moscow Mule (Tribute Version Originally Performed By Bad Bunny),Hits Capital 200,5,235639,0.925,0.449,5,-7.158,0,0.0389,0.269,0.00055,0.0932,0.445,99.95,4
6Xom58OOXk2SoU711L2IXO,Moscow Mule,Bad Bunny,84,245940,0.804,0.674,5,-5.453,0,0.0333,0.294,1.18e-06,0.115,0.292,99.968,4
1WedZeiezCmCEOzLwhx0hV,Poblado - Remix,J Balvin,71,393280,0.813,0.809,3,-5.382,0,0.0846,0.102,1.37e-06,0.377,0.646,93.005,4
64PgpLHuQK3UJ5qZ875Vei,Save That Shit,Lil Peep,79,231547,0.534,0.583,2,-8.672,1,0.0288,0.0262,0.0,0.421,0.145,106.0,4
6mapJIPnQ23RTAevUoE0DL,Swang,Rae Sremmurd,77,208120,0.681,0.314,8,-9.319,1,0.0581,0.2,9.82e-06,0.1,0.166,139.992,4
5Km4r87BoX2qqtoprYS1gh,LOCATION,KAROL G,61,265240,0.772,0.758,9,-3.891,1,0.0482,0.0433,0.0,0.295,0.654,115.977,4
69YY68QbEf9o1LILdwzepA,Juju On That Beat,Zay Hilfigerrr & Zayion McCall,50,144327,0.799,0.843,1,-4.679,1,0.3,0.00424,0.0,0.379,0.781,160.47,4
74i0ocFuhVOLp3f5kNKjeT,Não Deixo Não,Mano Walter,56,204573,0.854,0.747,7,-4.149,1,0.0402,0.569,0.0,0.136,0.649,104.956,4
1xFgXCY8Zvo76gHg4RgUaU,Sosseguei - Ao Vivo,Jorge & Mateus,60,195370,0.58,0.768,7,-3.483,1,0.0382,0.485,0.0,0.452,0.675,134.96,4
1PSBzsahR2AKwLJgx8ehBj,Bad Things (with Camila Cabello),Machine Gun Kelly,74,239293,0.697,0.691,2,-4.757,1,0.146,0.214,0.0,0.185,0.305,137.853,4
3jZomvOBa5qfTo5HkqI1p5,One Way or Another (Teenage Kicks),One Direction,66,157293,0.489,0.867,4,-3.121,0,0.071,0.025,0.0,0.586,0.409,162.131,4
11VApNQCWLJdzxWrlmwzUa,Say So (feat. Nicki Minaj),Doja Cat,61,206221,0.856,0.641,11,-4.64,0,0.204,0.119,4.97e-06,0.427,0.745,111.004,4
2oaK4JLVnmRGIO9ytBE1bt,Dark Necessities,Red Hot Chili Peppers,76,302000,0.7,0.742,5,-6.777,0,0.0716,0.0722,0.0199,0.11,0.197,91.959,4
4B1sb2YVO03sBmyR8bvzEB,Pero Me Acuerdo de Tí,Christina Aguilera,67,265733,0.679,0.474,6,-6.323,1,0.0294,0.546,0.00149,0.373,0.197,117.947,4
3uwnnTQcHM1rDqSfA4gQNz,Cool for the Summer,Demi Lovato,81,214740,0.583,0.61,5,-5.639,0,0.0382,0.00425,0.000105,0.14,0.336,114.06,4
170bb45dHeLQdCZjAltIiB,Hornn Blow,Harrdy Sandhu,67,146431,0.723,0.698,0,-3.155,0,0.287,0.209,0.000795,0.0513,0.529,169.837,4
3KZCP2StVGdWkOKyRZNWA4,Es un Secreto,Plan B,86,192120,0.841,0.774,6,-4.963,0,0.0421,0.117,2.66e-06,0.0674,0.494,95.006,4
7BoobGhD4x5K96Me0hqC8Q,Build a Bitch,Bella Poarch,74,122773,0.855,0.463,3,-7.454,1,0.0367,0.217,1.77e-05,0.347,0.866,102.931,4
3lI5dscCDez8cF6LF3Me7F,Ecos De Amor,Jesse & Joy,74,215112,0.248,0.75,7,-2.964,1,0.0397,0.318,0.0,0.211,0.18,70.679,3
1ZLtE9tSJdaUiIJ9YoKHQe,Decode,Paramore,76,261960,0.28,0.87,10,-4.219,0,0.0592,0.000686,0.00608,0.101,0.284,164.057,4
2pLQRwPw6xVQQj1Rf1yoeD,Yalla,INNA,46,169435,0.591,0.807,4,-3.969,0,0.189,0.000438,0.000847,0.351,0.406,103.652,4
1000nHvUdawXuUHgBod4Wv,Panini,Lil Nas X,72,114893,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,4
3CACzG9I3AoKUKA3ODE5zW,Me Vas a Extrañar - En Vivo,Damas Gratis,67,238528,0.419,0.809,11,-4.596,1,0.0357,0.323,0.0,0.699,0.635,88.418,4
6L2uVVPJA9WcDc7zCZ4DHN,Love Me Like You,Little Mix,75,197787,0.783,0.63,7,-4.985,1,0.044,0.211,0.0,0.3,0.822,106.053,4
7Cf2Hsy3cPlA4e115tElXv,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,73,186380,0.679,0.659,1,-6.039,1,0.0497,0.674,0.0,0.948,0.698,108.221,4
0Q0IVlqMV64kNLlwjPj0Hl,Killing Me Softly With His Song,Fugees,80,298773,0.765,0.29,4,-17.117,0,0.139,0.0279,0.0,0.571,0.506,92.409,4
2G74yhtIMW8tJY5I83dS4Z,Amor del Bueno,Reyli Barba,78,242027,0.77,0.373,1,-6.931,1,0.0328,0.317,0.0,0.217,0.293,131.975,4
5x5JM1BSB6vollcIzDocqT,The Climb,Miley Cyrus,76,234520,0.336,0.602,4,-6.354,1,0.0325,0.0635,0.0,0.141,0.299,161.01,4
1VapsxlgG0g2D80LeEXBqE,Alô Porteiro - Ao Vivo,Marília Mendonça,61,196818,0.839,0.764,7,-5.556,1,0.12,0.315,3.18e-06,0.0709,0.667,131.974,4
0RRQBt1lilZUjp6k4aecBk,"Aashiq Banaya Aapne (From ""Aashiq Banaya Aapne"")",Himesh Reshammiya,27,363560,0.668,0.719,8,-6.897,0,0.0896,0.0699,0.0,0.118,0.566,91.965,4
5INTA6jMahxHW2upLp3skQ,"Makhna - From ""Drive""",Yasser Desai,0,183000,0.696,0.704,1,-7.876,1,0.0423,0.166,0.0,0.155,0.427,124.965,4
6HIIuuUIEzH1meVdGbMXyf,Ya Supérame (En Vivo),Grupo Firme,77,189050,0.436,0.4,0,-6.521,1,0.11,0.463,0.0,0.76,0.568,75.576,3
39I9OhsGSLXWa2jmvXDszB,"Abrázame Muy Fuerte - En Vivo Desde Bellas Artes, México/ 2013",Juan Gabriel,49,378012,0.272,0.412,7,-10.239,1,0.0763,0.791,0.0,0.981,0.198,142.59,4
3noJGBSPcoFUUWxAFUEdsP,Don't Cha (Originally Performed By The Pussycat Dolls feat. Busta Rhymes) [Karaoke Version],The Karaoke Channel,0,223458,0.808,0.376,10,-10.145,0,0.0424,0.0034,0.514,0.31,0.605,119.994,4
0XBPinXhWqkGZxuKJRqk77,Razzi Bolja,Harjeet Deewana,57,214219,0.836,0.801,11,-3.652,1,0.0427,0.0643,0.0,0.0371,0.839,99.997,4
5SYcKZYmQnHBW1LGLOi8sH,Chhor Denge,Sachet-Parampara,57,257416,0.528,0.777,9,-3.229,0,0.0379,0.483,0.0,0.0754,0.493,94.949,4
1x27t6mqX9PYYEB5BdykVW,The Chipmunk Song (Christmas Don't Be Late),Bryson Tiller,48,147925,0.47,0.414,1,-10.145,1,0.0419,0.0219,0.0,0.082,0.47,161.913,3
4N1c5rmWOzRmB9SMacr5wB,Loco Enamorado,Abraham Mateo,60,252200,0.69,0.872,11,-2.984,0,0.0588,0.226,0.0,0.0858,0.731,94.0,4
7jIwADGogl6x8YJKW2xxot,Boom Boom Pow (Made Famous by Black Eyed Peas),The Pop Heroes,2,254769,0.896,0.71,7,-8.275,1,0.226,0.00296,1.84e-05,0.151,0.594,130.015,4
4nfn4q3ygnHhriDyYW6Fkf,Llegamos A La Disco,Daddy Yankee,68,453360,0.731,0.786,0,-4.898,1,0.254,0.114,0.0,0.437,0.78,89.092,4
1cVlW9WQiGlFdWUXFdFZGh,Pa' Olvidarme De Ella,Piso 21,71,227234,0.728,0.542,0,-5.195,1,0.0514,0.259,0.0,0.136,0.637,90.016,3
4yN6xPLopmTLvc27pO9LIE,Si Tú La Ves (feat. Wisin),Nicky Jam,66,221027,0.685,0.731,5,-5.119,0,0.093,0.204,0.0,0.0722,0.786,177.912,4
3oDFtOhcN08qeDPAK6MEQG,Boom Boom Pow,Black Eyed Peas,71,251440,0.867,0.857,9,-5.892,1,0.0663,0.13,0.00171,0.13,0.402,130.048,4
1zuIPLPRFfTDGHjSyktEDj,Jeeb Tur (feat. Thaikoon),Illslick,45,270421,0.663,0.485,10,-12.23,1,0.065,0.266,0.0,0.0871,0.519,160.096,4
1kWwNpx68BMAjJeksmN3JV,Abusadamente,MC Gustta,65,215944,0.787,0.653,11,-3.585,0,0.126,0.809,0.00252,0.225,0.404,130.079,4
3R5JTH4rEtGVDtsnn3mFt2,Badshah O Badshah,Dj Anil Thakur,10,234736,0.769,0.96,5,-3.922,0,0.0361,0.00152,0.629,0.0766,0.0555,131.99,4
1JjIdQz0gwkbv37VjFPw4a,Laugh Now Cry Later - slowed down + reverb,Covers Unplugged,3,112500,0.68,0.386,5,-13.891,0,0.0288,0.3,0.913,0.108,0.276,107.326,4
72iOihHEQp0LA0hZcjfLaA,He Llorado (Como Un Niño),Juan Magán,64,218880,0.69,0.896,1,-2.277,1,0.0436,0.195,0.0,0.0979,0.792,115.984,4
1nSPlJY53DG3avK6UfpDpZ,Jeremías 17-5,Canserbero,74,318328,0.644,0.791,5,-4.587,1,0.273,0.157,0.0,0.314,0.408,91.753,4
0JN7vUgUolHGHFrOR8xk7S,When You Believe - from The Prince of Egypt,Whitney Houston,69,272893,0.436,0.391,1,-9.62,0,0.0326,0.554,0.0,0.12,0.126,125.354,4
7MmrcXVA7A5zZ2CbDuGHNa,A Mí,Rels B,84,209680,0.846,0.548,1,-6.397,1,0.256,0.241,0.0713,0.0419,0.516,94.925,4
7F25roCtYi55JouckaayPC,Judas,Lady Gaga,77,249067,0.664,0.934,10,-3.848,0,0.0697,0.00108,2.77e-05,0.27,0.53,130.982,4
3cfOd4CMv2snFaKAnMdnvK,All Star,Smash Mouth,81,200373,0.731,0.867,11,-5.881,1,0.032,0.0395,0.0,0.0861,0.776,104.019,4
6osaMSJh9NguagEDQcZaKx,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,75,185195,0.694,0.758,11,-2.986,1,0.218,0.278,1.34e-06,0.102,0.371,192.091,4
2SXA7iCdyfpIr2fpsYpf8U,La Gloria de Dios (feat. Evaluna Montaner),Ricardo Montaner,61,381253,0.497,0.438,4,-6.7,1,0.0265,0.169,0.0,0.0762,0.162,136.561,3
2GJyBJWPmnM7pK961cB6iV,La promesa,Melendi,70,233040,0.584,0.73,8,-5.095,1,0.0355,0.0674,0.00849,0.288,0.414,153.929,4
3evG0BIqEFMMP7lVJh1cSf,Don't Let Me Down - Remastered 2009,The Beatles,70,215733,0.593,0.289,4,-11.049,1,0.0259,0.568,0.000829,0.0928,0.733,77.119,4
5slhn9yollxbLCIwUaoSPl,Feel (feat. Sena Sener) - X-Kom Remix,Mahmut Orhan,40,309649,0.801,0.844,9,-5.864,1,0.103,0.0333,0.241,0.0649,0.915,120.995,4
0FoAlOXHI6KJ4RHP9v8jnw,Baby Girl,Guru Randhawa,60,207494,0.815,0.801,7,-4.271,0,0.143,0.229,1.14e-05,0.0762,0.533,96.473,4
19Szw9VT4VquqrnEzBZ1U9,Novinha Quer Mamar,Mc Kevin,40,230806,0.769,0.812,8,-4.9,1,0.0464,0.183,4.4e-06,0.0792,0.379,129.824,4
40XeGNGFchGYw7y0ue1GiG,Don’t Let Me Down - First Rooftop Performance,The Beatles,54,209453,0.455,0.502,4,-7.539,1,0.0493,0.699,0.000156,0.094,0.674,163.347,4
6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me (feat. David Guetta),Flo Rida,80,234560,0.616,0.869,0,-3.911,1,0.0327,0.0283,0.0,0.064,0.473,127.966,4
2tdNI4jmNQkOT41LSTSA17,Killshot,Magdalena Bay,60,236364,0.726,0.53,4,-5.736,0,0.0518,0.000716,0.00211,0.0502,0.374,99.024,4
29dRTbLTxRaSl63DIzbjvl,Quem Me Dera,Márcia Fellipe,54,147990,0.815,0.723,6,-3.611,0,0.0574,0.115,0.0,0.184,0.896,149.918,4
5txoZyuAmtCfmDjUCEphWm,Somebody To Love,Queen,66,295733,0.466,0.698,8,-6.967,1,0.0629,0.164,0.0,0.127,0.349,109.772,3
1g1TzRl3O8Mx6yqkLP6Ol0,Badnam,Mankirt Aulakh,45,203651,0.795,0.794,8,-2.846,1,0.398,0.0573,0.0,0.287,0.546,88.668,4
7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (with Metro Boomin),Offset,86,172800,0.88,0.428,9,-8.28,1,0.206,0.149,5.05e-05,0.114,0.333,100.007,4
3JHpk0DOTOzyh0777JFAky,Diosa,Myke Towers,75,214013,0.801,0.745,6,-3.733,0,0.063,0.398,0.00603,0.153,0.245,104.965,4
33CFCErrSDgJKZiqhv5B7s,679 (feat. Remy Boyz),Fetty Wap,51,196184,0.577,0.833,11,-2.888,0,0.343,0.00411,0.0,0.0709,0.697,189.723,4
5ildQOEKmJuWGl2vRkFdYc,DESPECHÁ,ROSALÍA,80,157018,0.919,0.623,7,-6.521,1,0.0992,0.184,1.63e-05,0.0609,0.775,130.037,4
6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake),Chris Brown,79,260640,0.696,0.454,1,-6.756,0,0.153,0.123,0.0,0.155,0.136,92.928,4
64t9LrI2DcljIxGZ6ayXmi,يدك بالراس,نور الزين,37,168043,0.58,0.627,1,-4.607,0,0.447,0.275,0.0,0.269,0.694,82.027,4
4SSnFejRGlZikf02HLewEF,bury a friend,Billie Eilish,76,193143,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,4
5PnEBmCk56RQphcMe7EqhG,Como Yo Le Doy - Spanglish Version,Pitbull,66,262707,0.777,0.84,7,-4.384,1,0.082,0.151,1.24e-06,0.249,0.804,97.979,4
4jkf7dGKtr00qO9sH1HOfb,جيناك بهايه,ستيفن,18,195791,0.754,0.754,1,-7.241,1,0.268,0.000771,0.387,0.145,0.619,132.012,4
5bJ1DrEM4hNCafcDd1oxHx,Self Care,Mac Miller,80,345133,0.52,0.538,1,-8.109,1,0.206,0.367,0.00187,0.119,0.177,141.894,4
2JYpBNDz205dllLsOivb78,คำว่าฮักกัน มันเหี่ยถิ่มไส,Monkan Kankoon,43,276320,0.479,0.594,2,-5.106,0,0.0317,0.602,0.0,0.124,0.447,172.069,4
5R9KPXQVeyqsHZoPLMgfNy,Baby Me Atende,Matheus Fernandes,59,225672,0.65,0.792,6,-3.825,0,0.0393,0.607,2.36e-05,0.92,0.872,154.027,4
2Zwv2vKU8mwgh2LI5GUKcT,Meri Aashiqui,Rochak Kohli,56,280149,0.555,0.665,8,-8.132,0,0.0403,0.139,0.0,0.167,0.472,75.008,4
2aJwlohnHuKWIUK8UntETK,Toulouse,Nicky Romero,48,365626,0.602,0.911,5,-3.842,0,0.113,0.0328,0.679,0.219,0.253,127.994,4
6fDadQZ5QlZgYqpZhDfwek,O Que Houve? - Ao Vivo,Mano Walter,51,279811,0.3,0.838,1,-6.504,1,0.0469,0.478,0.0,0.923,0.584,174.08,4
2EBCVPNAG46nbgs6jXPGvv,Starships,Nicki Minaj,80,210627,0.747,0.716,11,-2.457,0,0.075,0.135,0.0,0.251,0.751,125.008,4
7nD9nN3jord9wWcfW3Gkcm,All In My Head (Flex) (feat. Fetty Wap),Fifth Harmony,63,210573,0.689,0.791,0,-5.194,0,0.053,0.023,0.0,0.0526,0.755,95.04,4
5U28PY9MekLyCBYtLHGQpe,Meu Abrigo,Melim,71,231474,0.658,0.572,3,-7.527,1,0.0304,0.214,0.0,0.125,0.741,92.011,4
3CJvmtWw2bJsudbAC5uCQk,Hands To Myself,Selena Gomez,71,200680,0.811,0.499,5,-7.161,0,0.118,0.0147,2.44e-06,0.342,0.466,111.016,4
1JU9KfQidaLyx80ixZr66t,Qué Caro Estoy Pagando,Los Plebes del Rancho de Ariel Camacho,69,155883,0.599,0.52,7,-4.781,1,0.0315,0.689,6.17e-06,0.0589,0.787,150.172,3
0mXcEgjLvFcdwCJ6iMFdL4,Tere Naam,Udit Narayan,58,393707,0.489,0.767,4,-8.309,1,0.138,0.645,0.000482,0.108,0.556,175.877,4
13xxBnXOuiBxVxJI458B0i,Unfaithful,Rihanna,74,226973,0.588,0.391,0,-8.607,0,0.0334,0.839,0.0,0.227,0.349,144.069,4
1DnvOaVFXd9Q7YC7tkgllK,Llorar (feat. Mario Domm),Jesse & Joy,49,225797,0.305,0.483,3,-6.457,0,0.0323,0.218,1.86e-05,0.112,0.233,169.655,3
0832pFK9N12P1B0nuaUb2Z,Te Fuiste de Aquí,Reik,65,223787,0.569,0.601,1,-5.554,1,0.0275,0.274,0.0,0.111,0.397,139.904,4
4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,Selena Gomez,82,206459,0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,4
0S4RKPbRDA72tvKwVdXQqe,The Way,Ariana Grande,70,227027,0.645,0.878,5,-3.208,0,0.113,0.294,0.0,0.076,0.862,82.324,4
0B5nnPv1ebuo0VFXCMfUij,Seremos,El Bebeto,71,186653,0.699,0.444,0,-3.803,1,0.0316,0.435,0.0,0.313,0.525,138.139,4
4kGoQLmgPxVcDzhdeqvlOp,Muleque De Vila - Ao Vivo,Projota,61,277613,0.721,0.7,7,-6.028,1,0.0673,0.485,0.0,0.837,0.645,134.016,4
3hbaOlj248ZnCDUM8Lu3Wm,Ishq Tera Guru Randhawa,Rahul Kush,10,190765,0.44,0.474,1,-13.764,1,0.0731,0.125,0.0101,0.187,0.14,92.194,4
5X3ahLXhOw16BR09GjYPUT,Rehab,Rihanna,68,294720,0.583,0.792,1,-5.894,1,0.0533,0.00321,4.92e-05,0.315,0.397,80.055,4
1iegkMmseDm2hheIqDkNSr,Si te pudiera mentir,Futuro Caníbal,39,262291,0.536,0.628,1,-6.465,0,0.0274,0.35,0.000149,0.193,0.529,86.0,4
1HYzRuWjmS9LXCkdVHi25K,Stay With Me,CHANYEOL,75,192441,0.558,0.526,0,-4.686,0,0.033,0.431,0.0,0.126,0.202,124.709,4
1F3mmE11euAAjwPHCSwSCC,"Jai Jai Shivshankar (From ""War"")",Vishal-Shekhar,52,230558,0.825,0.904,5,-5.414,0,0.0788,0.257,1.18e-05,0.0715,0.528,129.038,4
6871FKHumiy1Wfr6vF7Xxt,"Hawayein (From ""Jab Harry Met Sejal"")",Pritam,67,289999,0.606,0.601,2,-5.576,1,0.0283,0.796,0.000511,0.127,0.453,125.961,4
013AWvizllIUEC2FOBzOnh,Truly Madly Deeply,Savage Garden,72,277267,0.555,0.698,0,-8.874,1,0.0287,0.403,0.0,0.0851,0.816,168.12,4
4a87wpeqAcOv03pYihEzku,Broccoli (feat. Lil Yachty),DRAM,57,225205,0.886,0.525,8,-7.39,1,0.131,0.236,0.0,0.057,0.708,145.99,4
0BCPKOYdS2jbQ8iyB56Zns,Clocks,Coldplay,84,307880,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,4
11EnQRgRMJwMAesfkB5pnu,Se Te Nota (with Guaynaa),Lele Pons,70,155825,0.905,0.686,0,-3.152,1,0.0664,0.0907,0.0,0.266,0.963,103.013,4
1ocYa8PoVd5e2vPn0xHJcA,Saiyaara,Sohail Sen,72,252160,0.659,0.665,8,-8.181,0,0.0266,0.456,0.000486,0.0898,0.692,93.012,4
3pD0f7hSJg2XdQ6udw5Tey,What Goes Around.../...Comes Around (Interlude),Justin Timberlake,75,448573,0.687,0.723,7,-4.751,1,0.0709,0.122,0.00102,0.573,0.432,76.0,4
0sKlV58cODrjxGFOyf9IXY,The Way You Make Me Feel - 2012 Remaster,Michael Jackson,73,298120,0.877,0.854,1,-4.523,1,0.147,0.0544,5.5e-05,0.144,0.54,114.472,4
0j2T0R9dR9qdJYsB7ciXhf,Stronger,Kanye West,85,311867,0.617,0.717,10,-7.858,0,0.153,0.00564,0.0,0.408,0.49,103.992,4
7hDVYcQq6MxkdJGweuCtl9,ocean eyes,Billie Eilish,85,200379,0.511,0.363,4,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892,4
2iI4ZNinMoRf4ZTwfnipep,Si Tu No Estas (In The Style Of Nicky Jam & de la Ghetto) [Tribute Version],Brava HitMakers,4,223086,0.665,0.617,6,-10.447,0,0.0798,0.054,0.0,0.0627,0.39,179.96,4
2kRzgmBlmhvFvCEgMHltWz,Sunn Raha Hai,Shreya Ghoshal,66,314700,0.482,0.595,9,-5.336,0,0.0289,0.703,0.000203,0.136,0.482,82.066,4
4N1MFKjziFHH4IS3RYYUrU,My Love,Route 94,76,259934,0.813,0.616,8,-7.571,1,0.0495,0.000132,0.705,0.0658,0.744,119.977,4
4TCL0qqKyqsMZml0G3M9IM,Telephone,Lady Gaga,75,220640,0.824,0.836,3,-5.903,1,0.0404,0.00521,0.000817,0.112,0.716,122.014,4
4178A5NkEjcsGc64jpBO6d,Calypso,Luis Fonsi,57,200347,0.866,0.859,1,-3.087,0,0.0587,0.138,0.0,0.401,0.923,109.972,4
0ikz6tENMONtK6qGkOrU3c,Wake Me Up Before You Go-Go,Wham!,82,231333,0.62,0.573,0,-11.893,1,0.0423,0.271,0.0,0.0607,0.897,81.548,4
